娶,qǔ,to take a wife/to marry (a woman),level103
秒,miǎo,second (unit of time)/arc second (angular measurement unit)/(coll.) instantly,level103
秒钟,miǎozhōng,(time) second,level103
狼吞虎咽,lángtūnhǔyān,to wolf down one's food (idiom); to devour ravenously/to gorge oneself,level103
印刷,yìnshuā,to print/printing,level103
刷牙,shuāyá,to brush one's teeth,level103
岗位,gǎngwèi,a post/a job,level103
逃逸,táoyì,to escape/to run away/to abscond,level103
厨房,chúfáng,kitchen/CL:間|间[jian1],level103
厨师,chúshī,cook/chef,level103
挣扎,zhèngzā,to struggle,level103
挣,zhèng,"see 掙扎|挣扎[zheng1 zha2]
to struggle to get free/to strive to acquire/to make (money)",level103
颠覆,diānfù,"to topple (i.e. knock over)/to capsize/fig. to overturn (a regime, by plotting or subversion)/to undermine/to subvert",level103
颠倒,diāndǎo,to turn upside down/to reverse/back to front/confused/deranged/crazy,level103
公寓,gōngyù,apartment building/block of flats/CL:套[tao4],level103
寓言,yùyán,fable/CL:則|则[ze2],level103
挖,wā,to dig/to excavate/to scoop out,level103
顽皮,wánpí,naughty,level103
顽固,wángù,stubborn/obstinate,level103
顽强,wánqiáng,tenacious/hard to defeat,level103
啥,shá,dialectal equivalent of 什麼|什么[shen2 me5],level103
渠道,qúdào,irrigation ditch/(fig.) channel/means,level103
牺牲,xīshēng,to sacrifice one's life/to sacrifice (sth valued)/beast slaughtered as a sacrifice,level103
祇,zhǐ,earth-spirit/peace,level103
飞翔,fēixiáng,to circle in the air/to soar,level104
窝,wō,nest/pit or hollow on the human body/lair/den/place/to harbor or shelter/to hold in check/to bend/classifier for litters and broods,level104
遗址,yízhǐ,ruins/historic relics,level104
地址,dìzhǐ,address/CL:個|个[ge4],level104
挡,dǎng,"to resist/to obstruct/to hinder/to keep off/to block (a blow)/to get in the way of/cover/gear (e.g. in a car's transmission)
to arrange/to put in order
variant of 擋|挡[dang3]",level104
大肆,dàsì,wantonly/without restraint (of enemy or malefactor)/unbridled,level104
肆无忌惮,sìwújìdàn,absolutely unrestrained/unbridled/without the slightest scruple,level104
悠久,yōujiǔ,"long (tradition, history etc)",level104
昼夜,zhòuyè,"day and night/period of 24 hours/continuously, without stop",level104
饱受,bǎoshòu,to endure/to suffer/to be subjected to,level104
饱,bǎo,to eat till full/satisfied,level104
吃饱,chībǎo,to eat one's fill,level104
饱和,bǎohé,saturation,level104
臭,chòu,"stench/smelly/to smell (bad)/repulsive/loathsome/terrible/bad/severely/ruthlessly/dud (ammunition)
sense of smell/smell bad",level104
鲜艳,xiānyàn,bright-colored/gaily-colored,level104
骄傲,jiāoào,pride/arrogance/conceited/proud of sth,level104
灌输,guànshū,to imbue with/to inculcate/to instill into/to teach/to impart/to channel water to another place,level104
娃娃,wáwá,baby/small child/doll,level104
寝室,qǐnshì,bedroom/dormitory/CL:間|间[jian1],level104
废寝忘食,fèiqǐnwàngshí,to neglect sleep and forget about food (idiom)/to skip one's sleep and meals/to be completely wrapped up in one's work,level104
坠,zhuì,to fall/to drop/to weigh down,level104
剥削,bāoxiāo,to exploit/exploitation,level104
睁,zhēng,to open (one's eyes),level104
口腔,kǒuqiāng,oral cavity,level104
画廊,huàláng,gallery,level104
走廊,zǒuláng,corridor/aisle/hallway/passageway/veranda,level104
波涛,bōtāo,great waves/billows,level104
纾解,shūjiě,to relieve/to ease (pressure)/to alleviate/to remove/to get rid of,level104
笼罩,lóngzhào,to envelop/to shroud,level105
盆地,péndì,(geography) basin/depression,level105
盆,pén,"basin/flower pot/unit of volume equal to 12 斗 and 8 升, approx 128 liters/CL:個|个[ge4]",level105
衍生,yǎnshēng,to give rise to/to derive/derivative/derivation,level105
扔,rēng,to throw/to throw away,level105
玻璃,bōlí,"glass/CL:張|张[zhang1],塊|块[kuai4]/(slang) male homosexual",level105
窗帘,chuānglián,window curtains,level105
赌博,dǔbó,to gamble,level105
赌,dǔ,to bet/to gamble,level105
凑合,còuhé,to bring together/to make do in a bad situation/to just get by/to improvise/passable/not too bad,level105
菩萨,púsà,Bodhisattva (Buddhism),level105
媳妇,xífù,daughter-in-law/wife (of a younger man)/young married woman/young woman,level105
睡眠,shuìmián,sleep/to sleep/(computing) to enter sleep mode,level105
催眠,cuīmián,hypnosis,level105
失眠,shīmián,to suffer from insomnia,level105
俘虏,fúlǔ,captive,level105
钩子,gōuzǐ,hook,level105
绵延,miányán,"continuous (esp. of mountain ranges)/to stretch long and unbroken/a continuous link/sostenuto (sustained, in music)",level105
旗袍,qípáo,Chinese-style dress/cheongsam,level105
癌症,áizhèng,cancer,level105
癌,ái,cancer/carcinoma/also pr. [yan2],level105
肝癌,gānái,liver cancer,level105
鼻咽癌,bíyānái,cancers of the nose and throat/Nasopharyngeal Carcinoma NPC (medical),level105
高耸,gāosǒng,erect/towering/to stand tall,level105
耸,sǒng,to excite/to raise up/to shrug/high/lofty/towering,level105
狭小,xiáxiǎo,narrow,level105
狭义,xiáyì,narrow sense/restricted sense,level105
诈骗,zhàpiàn,to defraud/to swindle/to blackmail,level105
反驳,fǎnbó,to retort/to refute,level106
遮挡,zhēdǎng,to shelter/to shelter from,level106
储蓄,chǔxù,to deposit money/to save/savings,level106
樱花,yīnghuā,"oriental cherry (Prunus serrulata or Prunus yedoensis), prized for its blossom/also known as sakura (Japanese) or Yoshino cherry",level106
挨,āi,"in order/in sequence/close to/adjacent to
to suffer/to endure/to pull through (hard times)/to delay/to stall/to play for time/to dawdle",level106
拆除,chāichú,to tear down/to demolish/to dismantle/to remove,level106
拆,chāi,to tear open/to tear down/to tear apart/to open,level106
光纤,guāngxiān,optical fiber/fiber optics,level106
纤维,xiānwéi,fiber/CL:種|种[zhong3],level106
砍,kǎn,to chop/to cut down/to throw sth at sb,level106
砍伐,kǎnfá,to hew/to cut down,level106
轮胎,lúntāi,tire/pneumatic tire,level106
双胞胎,shuāngbāotāi,twin/CL:對|对[dui4],level106
专柜,zhuānguì,sales counter dedicated to a certain kind of product (e.g. alcohol),level106
柜台,guìtái,"variant of 櫃檯|柜台[gui4 tai2]
sales counter/front desk/bar/(of markets, medicines etc) OTC (over-the-counter)
variant of 櫃檯|柜台[gui4 tai2]",level106
壳,ké,shell/carapace/crust (earth's crust etc)/also pr. [ke2],level106
贝壳,bèiké,shell/conch/cowry/mother of pearl/hard outer skin/also pr. [bei4 qiao4],level106
擅长,shàncháng,to be good at/to be expert in,level106
擅自,shànzì,without permission/of one's own initiative,level106
座右铭,zuòyòumíng,motto/maxim,level106
铃,líng,(small) bell/CL:隻|只[zhi1],level106
嘱咐,zhǔfù,to tell/to exhort/injunction,level106
糟,zāo,dregs/draff/pickled in wine/rotten/messy/ruined,level106
象棋,xiàngqí,Chinese chess/CL:副[fu4],level106
尿液,niàoyè,urine,level106
糖尿病,tángniàobìng,diabetes/diabetes mellitus,level106
杭州,hángzhōu,Hangzhou subprovincial city and capital of Zhejiang province in southeast China,level106
新埔,xīnpǔ,"Xinbu or Hsinpu town in Hsinchu County 新竹縣|新竹县[Xin1 zhu2 Xian4], northwest Taiwan",level106
平埔族,píngpǔzú,"Pingpu or Pepo aborigines (Taiwan), ""plains tribes""",level106
不愧,bùkuì,to be worthy of/to deserve to be called/to prove oneself to be,level107
饲养,sìyǎng,to raise/to rear,level107
贬低,biǎndī,to belittle/to disparage/to play down/to demean/to degrade/to devalue,level107
贬义,biǎnyì,derogatory sense/negative connotation,level107
无动于衷,wúdòngyúzhōng,aloof/indifferent/unconcerned,level107
衷心,zhōngxīn,heartfelt/wholehearted/cordial,level107
颤抖,chàndǒu,to shudder/to shiver/to shake/to tremble,level107
俯视,fǔshì,to overlook/to look down at,level107
步骤,bùzhòu,procedure/step,level107
逮捕,dàibǔ,to arrest/to apprehend/an arrest,level107
逾,yú,"variant of 逾[yu2]
to exceed/to go beyond/to transcend/to cross over/to jump over",level107
捧,pěng,to clasp/to cup the hands/to hold up with both hands/to offer (esp. in cupped hands)/to praise/to flatter,level107
吹捧,chuīpěng,to flatter/to laud sb's accomplishments/adulation,level107
畅销,chàngxiāo,to sell well/best seller/chart-topping,level107
畅通,chàngtōng,unimpeded/free-flowing/straight path/unclogged/move without obstruction,level107
舒畅,shūchàng,happy/entirely free from worry,level107
喘,chuǎn,to gasp/to pant/asthma,level107
喘气,chuǎnqì,to breathe deeply/to pant,level107
规矩,guījǔ,lit. compass and set square/fig. established standard/rule/customs/practices/fig. upright and honest/well-behaved,level107
矩阵,jǔzhèn,array/matrix (math.),level107
坊间,fāngjiān,street stalls/bookshops/in the streets,level107
抹,mǒ,"to wipe
to smear/to wipe/to erase/classifier for wisps of cloud, light-beams etc
to plaster/to go around/to skirt",level107
抹杀,mǒshā,to erase/to cover traces/to obliterate evidence/to expunge/to blot out/to suppress,level107
涂抹,túmǒ,to paint/to smear/to apply (makeup etc)/to doodle/to erase/to obliterate,level107
肩膀,jiānbǎng,shoulder,level107
皱纹,zhòuwén,wrinkle/CL:道[dao4],level107
爽,shuǎng,bright/clear/crisp/open/frank/straightforward/to feel well/fine/pleasurable/invigorating/to deviate,level107
爽快,shuǎngkuài,refreshed/rejuvenated/frank and straightforward,level107
聆听,língtīng,to listen (respectfully),level107
氧气,yǎngqì,oxygen,level108
联谊会,liányìhuì,association/club/society/party/get-together,level108
友谊,yǒuyì,companionship/fellowship/friendship,level108
联谊,liányì,friendship/fellowship,level108
深情厚谊,shēnqínghòuyì,deep friendship,level108
专栏,zhuānlán,special column,level108
栏目,lánmù,regular column or segment (in a publication or broadcast program)/program (TV or radio),level108
盒子,hézǐ,box/case,level108
怀孕,huáiyùn,pregnant/to have conceived/gestation/pregnancy,level108
孕育,yùnyù,"to be pregnant/to produce offspring/to nurture (a development, school of thought, artwork etc)/fig. replete with (culture etc)",level108
摘,zhāi,"to take/to borrow/to pick (flowers, fruit etc)/to pluck/to select/to remove/to take off (glasses, hat etc)",level108
摘要,zhāiyào,summary/abstract,level108
嗯哼,ňghēng,uh-huh,level108
哼,hēng,to groan/to snort/to hum/to croon/humph!,level108
背诵,bèisòng,to recite/to repeat from memory,level108
沙滩,shātān,beach/sandy shore/CL:片[pian4],level108
海滩,hǎitān,beach/CL:片[pian4],level108
钞票,chāopiào,"paper money/a bill (e.g. 100 yuan)/CL:張|张[zhang1],紮|扎[za1]",level108
傻,shǎ,foolish,level108
池塘,chítáng,pool/pond,level108
薪水,xīnshuǐ,salary/wage,level108
薪资,xīnzī,salary,level108
里程碑,lǐchéngbēi,milestone,level108
挽回,wǎnhuí,to retrieve/to redeem,level108
挽救,wǎnjiù,to save/to remedy/to rescue,level108
坟墓,fénmù,grave/tomb,level108
喂,wèi,"hello (when answering the phone)
hey/to feed (an animal, baby, invalid etc)
variant of 餵|喂[wei4]
to feed",level108
化妆品,huàzhuāngpǐn,cosmetic/makeup product,level108
化妆,huàzhuāng,to put on makeup,level108
卅,sà,thirty,level108
眨,zhǎ,to blink/to wink,level109
盯,dīng,to watch attentively/to fix one's attention on/to stare at/to gaze at,level109
瓶颈,píngjǐng,bottleneck,level109
期盼,qīpàn,hope and expectation/to anticipate/to look forward to/to await expectantly,level109
盼,pàn,to hope for/to long for/to expect,level109
盼望,pànwàng,to hope for/to look forward to,level109
棒球,bàngqiú,"baseball/CL:個|个[ge4],隻|只[zhi1]",level109
棒,bàng,stick/club/cudgel/smart/capable/strong/wonderful/classifier for legs of a relay race,level109
棍棒,gùnbàng,club/staff/stick,level109
嚷,rǎng,to blurt out/to shout,level109
愉快,yúkuài,cheerful/cheerily/delightful/pleasant/pleasantly/pleasing/happy/delighted,level109
愉悦,yúyuè,joyful/cheerful/delighted/joy/delight,level109
肺,fèi,lung/CL:個|个[ge4],level109
棉花,miánhuā,cotton,level109
空隙,kōngxì,crack/gap between two objects/gap in time between two events,level109
雪上加霜,xuěshàngjiāshuāng,to add hail to snow (idiom); one disaster on top of another/to make things worse in a bad situation,level109
坑,kēng,"hole/pit/tunnel/to defraud
variant of 坑[keng1]/pit/hole",level109
辉煌,huīhuáng,splendid/glorious,level109
浴室,yùshì,bathroom (room used for bathing)/CL:間|间[jian1],level109
裤子,kùzǐ,trousers/pants/CL:條|条[tiao2],level109
牛仔裤,niúzīkù,jeans/CL:條|条[tiao2],level109
苹果,píngguǒ,"apple/CL:個|个[ge4],顆|颗[ke1]",level109
惹,rě,to provoke/to irritate/to vex/to stir up/to anger/to attract (troubles)/to cause (problems),level109
惹祸,rěhuò,to stir up trouble/to invite disaster,level109
吻,wěn,"kiss/to kiss/mouth
variant of 吻[wen3]",level109
气氛,qìfēn,atmosphere/mood,level110
吵架,chǎojià,to quarrel/to have a row/quarrel/CL:頓|顿[dun4],level110
吵,chǎo,to quarrel/to make a noise/noisy/to disturb by making a noise,level110
争吵,zhēngchǎo,to quarrel/dispute,level110
诚恳,chéngkěn,sincere/honest/cordial,level110
恳切,kěnqiē,earnest/sincere,level110
捐,juān,to contribute/to donate/contribution/tax/to abandon,level110
捐赠,juānzèng,to contribute (as a gift)/to donate/benefaction,level110
闯,chuǎng,to rush/to charge/to dash/to break through/to temper oneself (through battling hardships),level110
翅膀,chìbǎng,"wing/CL:個|个[ge4],對|对[dui4]",level110
懒,lǎn,"variant of 懶|懒[lan3]
lazy",level110
胶水,jiāoshuǐ,glue,level110
膜,mó,membrane/film,level110
祈求,qíqiú,to pray for/to appeal,level110
蜜蜂,mìfēng,"bee/honeybee/CL:隻|只[zhi1],群[qun2]",level110
募款,mùkuǎn,to raise money,level110
招募,zhāomù,to recruit/to enlist,level110
感慨,gǎnkǎi,"to sigh with sorrow, regret etc/rueful/deeply moved",level110
冻,dòng,to freeze/to feel very cold/aspic or jelly,level110
冻结,dòngjié,"to freeze (loan, wage, price etc)",level110
泡,pào,"puffed/swollen/spongy/small lake (esp. in place names)/classifier for urine or feces
bubble/foam/blister (i.e. skin bubble)/to soak/to steep/to infuse/to dawdle/to shilly-shally/to hang about/to pick up (a girl)/to get off with (a sexual partner)/classifier for occurrences of an action/classifier for number of infusions",level110
泡茶,pàochá,to make tea,level110
卑鄙,bēibǐ,base/mean/contemptible/despicable,level110
鄙视,bǐshì,to despise/to disdain/to look down upon,level110
亩,mǔ,"old variant of 畝|亩[mu3]
old variant of 畝|亩[mu3]
classifier for fields/unit of area equal to one fifteenth of a hectare
old variant of 畝|亩[mu3]",level110
干脆,gāncuì,straightforward/clear-cut/blunt (e.g. statement)/you might as well/simply,level110
脆弱,cuìruò,weak/frail,level110
洒,sǎ,to sprinkle/to spray/to spill/to shed,level110
潇洒,xiāosǎ,confident and at ease/free and easy,level110
蟑螂,zhāngláng,cockroach,level110
比喻,bǐyù,to compare/to liken to/metaphor/analogy/figure of speech/figuratively,level111
不言而喻,bùyánéryù,it goes without saying/it is self-evident,level111
家喻户晓,jiāyùhùxiǎo,understood by everyone (idiom); well known/a household name,level111
瞪,dèng,to open (one's eyes) wide/to stare at/to glare at,level111
甜,tián,sweet,level111
甜蜜,tiánmì,sweet/happy,level111
麻雀,máquè,sparrow/(dialect) mahjong,level111
煤炭,méitàn,coal,level111
斑,bān,spot/colored patch/stripe/spotted/striped/variegated,level111
拐弯,guǎiwān,to go round a curve/to turn a corner/fig. a new direction,level111
拐杖,guǎizhàng,crutches/crutch/walking stick,level111
矮,ǎi,low/short (in length),level111
滥用,lànyòng,to misuse/to abuse,level111
泛滥,fànlàn,to be in flood/to overflow (the banks)/to inundate/to spread unchecked,level111
话筒,huàtǒng,microphone/(telephone) receiver/handset,level111
秃,tū,bald/blunt,level111
蓬勃,péngbó,vigorous/flourishing/full of vitality,level111
朝气蓬勃,zhāoqìpéngbó,full of youthful energy (idiom); vigorous/energetic/a bright spark,level111
硕士,shuòshì,master's degree/person who has a master's degree/learned person,level111
瞬间,shùnjiān,in an instant/in a flash,level111
锅,guō,"pot/pan/boiler/CL:口[kou3],隻|只[zhi1]",level111
重叠,zhòngdié,"to overlap/to superimpose/to telescope/to run together/to duplicate/one over another/superposition/an overlap/redundancy/reduplication (in Chinese grammar, e.g. 散散步[san4 san4 bu4] to have a stroll)",level111
请帖,qǐngtiè,invitation card/written invitation,level111
壶,hú,pot/classifier for bottled liquid,level111
婚纱,hūnshā,wedding dress/CL:身[shen1],level111
全垒打,quánlěidǎ,home run (baseball),level111
摧毁,cuīhuǐ,to destroy/to wreck,level112
摧残,cuīcán,to ravage/to ruin,level112
彩虹,cǎihóng,rainbow/CL:道[dao4],level112
枕头,zhěntóu,pillow,level112
勤俭,qínjiǎn,hardworking and frugal,level112
剪,jiǎn,"surname Jian
scissors/shears/clippers/CL:把[ba3]/to cut with scissors/to trim/to wipe out or exterminate",level112
剪刀,jiǎndāo,scissors/CL:把[ba3],level112
剪彩,jiǎncǎi,to cut the ribbon (at a launching or opening ceremony),level112
凄凉,qīliáng,"mournful/miserable
desolate (place)",level112
歌颂,gēsòng,to sing the praises of/to extol/to eulogize,level112
消逝,xiāoshì,to fade away,level112
逝世,shìshì,to pass away/to die,level112
惊讶,jīngyà,amazed/astonished/to surprise/amazing/astonishment/awe,level112
讶异,yàyì,to be surprised/to be astonished,level112
发掘,fājué,to excavate/to explore/(fig.) to unearth/to tap into,level112
挖掘,wājué,to excavate/to dig/to unearth,level112
暧昧,àimèi,vague/ambiguous/equivocal/dubious,level112
愚昧,yúmèi,ignorant/uneducated/ignorance,level112
猴子,hóuzǐ,monkey/CL:隻|只[zhi1],level112
澄清,chéngqīng,"clear (of liquid)/limpid/to clarify/to make sth clear/to be clear (about the facts)
to settle (of liquid)/to become clear (by precipitation of impurities)/precipitate (chemistry)/to put in order/to quell disturbances",level112
塑造,sùzào,"to model/to mold/(fig.) to create (a character, a market, an image etc)/(literature) to portray (in words)",level112
塑胶,sùjiāo,plastic/synthetic resin/plastic cement,level112
塑料袋,sùliàodài,plastic bag,level112
雕塑,diāosù,a statue/a Buddhist image/sculpture/to carve,level112
呼吁,hūxū,to call on (sb to do sth)/to appeal (to)/an appeal,level112
伺候,sìhòu,to serve/to wait upon,level112
停滞,tíngzhì,stagnation/at a standstill/bogged down,level112
滞留,zhìliú,to detain/retention,level112
油漆,yóuqī,oil paints/lacquer/to paint/CL:層|层[ceng2],level112
唢呐,suǒnà,"suona, Chinese shawm (oboe), used in festivals and processions or for military purposes/also written 鎖吶|锁呐/also called 喇叭[la3 ba5]",level112
乖,guāi,"(of a child) obedient, well-behaved/clever/shrewd/alert/perverse/contrary to reason/irregular/abnormal",level113
旺盛,wàngshèng,vigorous/exuberant,level113
兴旺,xīngwàng,prosperous/thriving/to prosper/to flourish,level113
傍晚,bàngwǎn,in the evening/when night falls/towards evening/at night fall/at dusk,level113
鸭,yā,duck/CL:隻|只[zhi1]/(slang) male prostitute,level113
疲倦,píjuàn,to tire/tired,level113
铸造,zhùzào,to cast (pour metal into a mold),level113
膝盖,xīgài,knee,level113
颁发,bānfā,to issue/to promulgate/to award,level113
颁奖,bānjiǎng,to confer an award,level113
颁布,bānbù,"to issue/to proclaim/to enact (laws, decrees etc)",level113
歧视,qíshì,to discriminate against/discrimination,level113
分歧,fēnqí,"divergent/difference (of opinion, position)/disagreement/bifurcation (math.)",level113
攀登,pāndēng,to climb/to pull oneself up/to clamber/to scale/fig. to forge ahead in the face of hardships and danger,level113
说谎,shuōhuǎng,to lie/to tell an untruth,level113
谎言,huǎngyán,lie,level113
撒谎,sāhuǎng,to tell lies,level113
棵,kē,"classifier for trees, cabbages, plants etc",level113
隐瞒,yǐnmán,to conceal/to hide (a taboo subject)/to cover up the truth,level113
和谐,héxié,harmonious/harmony/(euphemism) to censor,level113
新颖,xīnyǐng,lit. new bud/fig. new and original,level113
脱颖而出,tuōyǐngérchū,to reveal one's talent (idiom)/to rise above others/to distinguish oneself,level113
提倡,tíchàng,to promote/to advocate,level113
倡导,chàngdǎo,to advocate/to initiate/to propose/to be a proponent of (an idea or school of thought),level113
倡议,chàngyì,to suggest/to initiate/proposal/initiative,level113
严峻,yánjùn,grim/severe/rigorous,level113
项链,xiàngliàn,necklace/CL:條|条[tiao2],level113
道歉,dàoqiàn,to apologize,level113
抱歉,bàoqiàn,to be sorry/to feel apologetic/sorry!,level113
奠定,diàndìng,to establish/to fix/to settle,level113
海豚,hǎitún,dolphin,level113
骚扰,sāorǎo,to disturb/to cause a commotion/to harass,level114
骚动,sāodòng,disturbance/uproar/CL:陣|阵[zhen4]/to become restless,level114
牢骚,láosāo,discontent/complaint/to complain,level114
车厢,chēxiāng,carriage/CL:節|节[jie2],level114
栽培,zāipéi,to grow/to cultivate/to train/to educate/to patronize,level114
洋溢,yángyì,brimming with/steeped in,level114
谱,pǔ,chart/list/table/register/score (music)/spectrum (physics)/to set to music,level114
频谱,pínpǔ,frequency spectrum/spectrum/spectrogram,level114
乐谱,lèpǔ,a musical score/sheet music,level114
包裹,bāoguǒ,to wrap up/to bind up/bundle/parcel/package/CL:個|个[ge4],level114
陌生,mòshēng,strange/unfamiliar,level114
陌生人,mòshēngrén,stranger,level114
衣裳,yīcháng,clothes,level114
束缚,shùfù,to bind/to restrict/to tie/to commit/fetters,level114
标榜,biāobǎng,to flaunt/to advertise/to parade/boost/excessive praise,level114
排行榜,páihángbǎng,the charts (of best-sellers)/table of ranking,level114
榜样,bǎngyàng,example/model/CL:個|个[ge4],level114
裙子,qúnzǐ,skirt/CL:條|条[tiao2],level114
赚,zhuàn,"to earn/to make a profit
to cheat/to swindle",level114
赚钱,zhuànqián,to earn money/moneymaking,level114
赚取,zhuànqǔ,to make a profit/to earn a packet,level114
厘清,líqīng,to clarify (the facts)/clarification,level114
厘米,límǐ,centimeter,level114
咨询,zīxún,to consult/to seek advice/consultation/(sales) inquiry (formal),level114
斩钉截铁,zhǎndīngjiétiě,lit. to chop the nail and slice the iron (idiom)/fig. resolute and decisive/unhesitating/categorical,level114
火焰,huǒyàn,blaze/flame,level114
脑筋,nǎojīn,brains/mind/head/way of thinking,level114
钢筋,gāngjīn,steel reinforcing bar,level114
伤脑筋,shāngnǎojīn,to be a real headache/to find sth a real headache/to beat one's brains,level114
光芒,guāngmáng,rays of light/brilliant rays/radiance,level114
浸泡,jìnpào,to steep/to soak/to immerse,level114
呎,chǐ,foot (unit of length equal to 0.3048 m)/old form of modern 英尺[ying1 chi3],level114
恍然大悟,huǎngrándàwù,to suddenly realize/to suddenly see the light,level115
讽刺,fěngcì,to satirize/to mock/irony/satire/sarcasm,level115
脖子,bózǐ,neck/CL:個|个[ge4],level115
盲目,mángmù,blind/blindly/ignorant/lacking understanding,level115
导盲犬,dǎomángquǎn,guide dog (for the blind)/Seeing Eye dog,level115
淋,lín,"to sprinkle/to drip/to pour/to drench
to filter/to strain/to drain/gonorrhea/(TCM) strangury",level115
愚蠢,yúchǔn,silly/stupid,level115
胆怯,dǎnqiè,timidity/timid/cowardly,level115
吼,hǒu,to roar/to howl/to shriek/roar or howl of an animal/bellow of rage,level115
支撑,zhīchēng,to prop up/to support/strut/brace,level115
撑,chēng,to support/to prop up/to push or move with a pole/to maintain/to open or unfurl/to fill to bursting point/brace/stay/support,level115
狭窄,xiázhǎi,narrow,level115
窄,zhǎi,narrow/narrow-minded/badly off,level115
活泼,huópō,lively/vivacious/brisk/active,level115
泼,pō,to splash/to spill/rough and coarse/brutish,level115
沾,zhān,"to moisten/to be infected by/to receive benefit or advantage through a contact/to touch
variant of 沾[zhan1]/to moisten",level115
沾光,zhānguāng,to bask in the light/fig. to benefit from association with sb or sth/reflected glory,level115
冤枉,yuānwǎng,to accuse wrongly/to treat unjustly/injustice/wronged/not worthwhile,level115
窜,cuàn,to flee/to scuttle/to exile or banish/to amend or edit,level115
哄,hōng,"roar of laughter (onom.)/hubbub/to roar (as a crowd)
to deceive/to coax/to amuse (a child)
variant of 鬨|哄[hong4]
tumult/uproar/commotion/disturbance",level115
起哄,qǐhōng,to heckle/rowdy jeering/to create a disturbance,level115
竖,shù,"variant of 豎|竖[shu4]
to erect/vertical/vertical stroke (in Chinese characters)",level115
阐述,chǎnshù,to expound (a position)/to elaborate (on a topic)/to treat (a subject),level115
刹那,chànà,an instant (Sanskrit: ksana)/split second/the twinkling of an eye,level115
刹车,chàchē,to brake (when driving)/to stop/to switch off/to check (bad habits)/a brake,level115
结账,jiézhàng,to pay the bill/to settle accounts/also written 結帳|结帐,level116
账户,zhànghù,bank account/online account,level116
粘贴,niántiē,"to stick/to affix/to adhere/to paste (as in ""copy and paste"")/Taiwan pr. [nian2 tie1]/also written 黏貼|黏贴[nian2 tie1]",level116
淹没,yānméi,to submerge/to drown/to flood/to drown out (also fig.),level116
勘查,kānchá,variant of 勘察[kan1 cha2],level116
勘探,kāntàn,to explore/to survey/to prospect (for oil etc)/prospecting,level116
眷村,juàncūn,military dependents' village (community established in Taiwan for Nationalist soldiers and their dependents after the KMT retreated from the mainland in 1949),level116
狮子,shīzǐ,"Leo (star sign)/Shihtzu township in Pingtung County 屏東縣|屏东县[Ping2 dong1 Xian4], Taiwan
lion/CL:隻|只[zhi1],頭|头[tou2]",level116
祈祷,qídǎo,to pray/to say one's prayers/prayer,level116
歪,wāi,"askew/at a crooked angle/devious/noxious/(coll.) to lie on one's side
to sprain (one's ankle) (Tw)",level116
歪曲,wāiqū,to distort/to misrepresent,level116
唉,āi,"interjection or grunt of agreement or recognition (e.g. yes, it's me!)/to sigh
alas/oh dear",level116
荒谬,huāngmiù,absurd/ridiculous,level116
遗憾,yíhàn,regret/to regret/to be sorry that,level116
栖息,qīxī,to stay (for a rest)/dwelling/perch (of birds),level116
挪,nuó,to shift/to move,level116
刮风,guāfēng,to be windy,level116
钓鱼台,diàoyútái,"Diaoyu or Senkaku Islands between Taiwan and Okinawa (administered by Japan), also known as the Pinnacle Islands",level116
钓鱼,diàoyú,to fish (with line and hook)/to dupe,level116
钓,diào,to fish with a hook and bait,level116
摊位,tānwèi,vendor's booth,level116
摊,tān,to spread out/vendor's stand,level116
华侨,huáqiáo,"overseas Chinese/(in a restricted sense) Chinese emigrant who still retains Chinese nationality/CL:個|个[ge4],位[wei4],名[ming2]",level116
掏,tāo,"to fish out (from pocket)/to scoop
variant of 掏[tao1]",level116
秉持,bǐngchí,to uphold/to hold fast to,level116
堵车,dǔchē,traffic jam/choking,level116
堵塞,dǔsāi,to clog up/blockage,level116
蔡,cài,surname Cai,level116
开拓,kāituò,to break new ground (for agriculture)/to open up (a new seam)/to develop (border regions)/fig. to open up (new horizons),level117
拓展,tuòzhǎn,to expand,level117
拓宽,tuòkuān,to broaden,level117
脾气,píqì,character/temperament/disposition/bad temper/CL:個|个[ge4],level117
发脾气,fāpíqì,to get angry,level117
呼啸,hūxiào,to whistle/to scream/to whiz,level117
屁股,pìgǔ,buttocks/bottom/butt/back part,level117
瞎,xiā,blind/groundlessly/foolishly/to no purpose,level117
魄力,pòlì,courage/daring/boldness/resolution/drive,level117
气魄,qìpò,spirit/boldness/positive outlook/imposing attitude,level117
葡萄,pútáo,grape,level117
肿瘤,zhǒngliú,tumor,level117
怠慢,dàimàn,to slight/to neglect,level117
鸦雀无声,yāquèwúshēng,lit. crow and peacock make no sound/absolute silence (idiom); not a single voice can be heard/absolute silence,level117
目睹,mùdǔ,to witness/to see at first hand/to see with one's own eyes,level117
摊贩,tānfàn,stall-keeper/peddler,level117
贩卖,fànmài,to sell/to peddle/to traffic,level117
小贩,xiǎofàn,peddler/hawker,level117
贩售,fànshòu,to sell,level117
雌,cí,female/Taiwan pr. [ci1],level117
雌雄,cíxióng,male and female,level117
大厦,dàshà,(used in the names of grand buildings such as 百老匯大廈|百老汇大厦 Broadway Mansions (in Shanghai) or 帝國大廈|帝国大厦 Empire State Building etc),level117
饼,bǐng,round flat cake/cookie/cake/pastry/CL:張|张[zhang1],level117
月饼,yuèbǐng,mooncake (esp. for the Mid-Autumn Festival),level117
