趁,to avail oneself of/to take advantage of,趁,,chèn,level102
耻,shame/disgrace,恥,,chǐ,level102
渴,thirsty,渴,,kě,level102
衔,bit (of a bridle)/to hold in the mouth/to harbor (feelings)/to link/to accept/rank/title,銜,,xián,level102
档,official records/grade (of goods)/file/records/shelves/cross-piece/classifier for cross-pieces/Taiwan pr. [dang3],檔,,dàng,level102
遴,surname Lin,遴,,lín,level102
罕,rare,罕,,hǎn,level103
拼,to piece together/to join together/to stake all/adventurous/at the risk of one's life/to spell,拼,,pīn,level103
鞭,"whip or lash/to flog/to whip/conductor's baton/segmented iron weapon (old)/penis (of animal, served as food)",鞭,,biān,level103
娶,to take a wife/to marry (a woman),娶,,qǔ,level103
秒,second (of time)/unit of angle or arc equivalent to one sixtieth of a degree,秒,,miǎo,level103
咽,narrow pass/throat/pharynx,咽,,yān,level103
刷,to brush/to paint/to daub/to paste up/to skip class (of students)/to fire from a job,刷,,shuā,level103
岗,mound/policeman's beat,崗,,gǎng,level103
逸,to escape/leisurely/outstanding,逸,,yì,level103
傲,proud/arrogant/to despise/unyielding/to defy,傲,,ào,level103
厨,kitchen,廚,,chú,level103
挣,struggle,掙,,zhèng,level103
颠,top (of the head)/apex/to fall forwards/inverted/to jolt,顛,,diān,level103
寓,to reside/to imply/to contain/residence,寓,,yù,level103
挖,to dig/to excavate/to scoop out,挖,,wā,level103
蜂,bee/wasp,蜂,,fēng,level103
顽,mischievous/obstinate/to play/stupid/stubborn/naughty,頑,,wán,level103
啥,dialectal equivalent of 什麼|什么[shen2 me5],啥,,shá,level103
渠,surname Qu,渠,,qú,level103
牺,sacrifice,犧,,xī,level103
祇,but/only,祇,,zhǐ,level103
翔,to soar/to glide/also used in place of 詳|详[xiang2] detailed,翔,,xiáng,level104
窝,nest/pit or hollow on the human body/lair/den/place/to harbor or shelter/to hold in check/to bend/classifier for litters and broods,窩,,wō,level104
址,location/site,址,,zhǐ,level104
挡,to resist/to obstruct/to hinder/to keep off/to block (a blow)/to get in the way of/cover/gear,擋,,dǎng,level104
肆,four (banker's anti-fraud numeral)/market,肆,,sì,level104
悠,long or drawn out/remote in time or space/leisurely/to swing/pensive/worried,悠,,yōu,level104
昼,daytime,晝,,zhòu,level104
饱,to eat till full/satisfied,飽,,bǎo,level104
臭,stench/stink/smelly/to smell (bad),臭,,chòu,level104
艳,colorful/splendid/gaudy/amorous/romantic/to envy,艷,,yàn,level104
骄,proud/arrogant,驕,,jiāo,level104
灌,to irrigate/to pour/to install (software)/to record (music),灌,,guàn,level104
娃,baby/doll,娃,,wá,level104
寝,to lie down,寢,,qǐn,level104
坠,to fall/to drop/to weigh down,墜,,zhuì,level104
剥,to peel/to skin/to shell/to shuck,剝,,bāo,level104
睁,to open (one's eyes),睜,,zhēng,level104
腔,cavity of body/barrel (e.g. engine cylinder)/compartment/tune/accent of speech,腔,,qiāng,level104
廊,corridor/veranda/porch,廊,,láng,level104
涛,big wave,濤,,tāo,level104
纾,abundant/ample/at ease/relaxed/to free from/to relieve,紓,,shū,level104
罩,cover/fish trap (basket)/shade,罩,,zhào,level105
盆,"basin/flower pot/unit of volume equal to 12 斗 and 8 升, approx 128 liters/CL:個|个[ge4]",盆,,pén,level105
衍,to spread out/to develop/to overflow/to amplify,衍,,yǎn,level105
扔,to throw/to throw away,扔,,rēng,level105
璃,colored glaze/glass,璃,,lí,level105
帘,hanging screen or curtain,簾,,lián,level105
烛,candle/(literary) to illuminate,燭,,zhú,level105
赌,to bet/to gamble,賭,,dǔ,level105
凑,"to gather together, pool or collect/to happen by chance/to move close to/to exploit an opportunity",湊,,còu,level105
菩,Bodhisattva,菩,,pú,level105
媳,daughter in law,媳,,xí,level105
眠,sleep,眠,,mián,level105
俘,to take prisoner/prisoner of war,俘,,fú,level105
钩,to hook/to sew/to crochet/hook/check mark or tick/window catch,鉤,,gōu,level105
绵,silk floss/continuous/soft/weak/mild-mannered (topolect),綿,,mián,level105
袍,gown (lined),袍,,páo,level105
癌,cancer/carcinoma/also pr. [yan2],癌,,ái,level105
耸,to excite/to raise up/to shrug/high/lofty/towering,聳,,sǒng,level105
狭,narrow/narrow-minded,狹,,xiá,level105
诈,to cheat/to swindle/to pretend/to feign/to draw sb out/to try to extract information by deceit or bluff,詐,,zhà,level105
樑,variant of 梁[liang2],樑,,liáng,level105
驳,variegated/heterogeneous/to refute/to contradict/to ship by barge/a barge/a lighter (ship),駁,,bó,level106
遮,to cover up (a shortcoming)/to screen off/to hide/to conceal,遮,,zhē,level106
蓄,to store up/to grow (e.g. a beard)/to entertain (ideas),蓄,,xù,level106
樱,cherry,櫻,,yīng,level106
衫,garment/jacket with open slits in place of sleeves,衫,,shān,level106
挨,in order/in sequence/close to/adjacent to,挨,,āi,level106
拆,to tear open/to tear down/to tear apart/to open,拆,,chāi,level106
纤,fine/delicate/minute,纖,,xiān,level106
砍,to chop/to cut down/to throw sth at sb,砍,,kǎn,level106
胎,fetus/litter/tire/abbr. of 輪胎|轮胎,胎,,tāi,level106
柜,cupboard/cabinet/wardrobe,櫃,,guì,level106
壳,shell/carapace/crust (earth's crust etc)/also pr. [ke2],殼,,ké,level106
擅,without authority/to usurp/to arrogate to oneself/to monopolize/expert in/to be good at,擅,,shàn,level106
铭,to engrave/inscribed motto,銘,,míng,level106
铃,(small) bell/CL:隻|只[zhi1],鈴,,líng,level106
嘱,to enjoin/to implore/to urge,囑,,zhǔ,level106
糟,dregs/draff/pickled in wine/rotten/messy/ruined,糟,,zāo,level106
棋,chess/CL:盤|盘[pan2],棋,,qí,level106
尿,to urinate/urine/CL:泡[pao1],尿,,niào,level106
杭,surname Hang/Hangzhou,杭,,háng,level106
埔,port/wharf/pier,埔,,pǔ,level106
愧,ashamed,愧,,kuì,level107
饲,to raise/to rear/to feed,飼,,sì,level107
贬,to diminish/to demote/to reduce or devaluate/to disparage/to censure/to depreciate,貶,,biǎn,level107
衷,inner feelings,衷,,zhōng,level107
颤,to tremble/to shiver/to shake/to vibrate/Taiwan pr. [zhan4],顫,,chàn,level107
俯,to look down/to stoop,俯,,fǔ,level107
骤,sudden/unexpected/abrupt/suddenly/Taiwan pr. [zou4],驟,,zhòu,level107
逮,to catch/to seize/until/colloquial pr. [dai3],逮,,dài,level107
逾,to exceed/to go beyond/to transcend/to cross over/to jump over,逾,,yú,level107
捧,to clasp/to cup the hands/to hold up with both hands/to offer (esp. in cupped hands)/to praise/to flatter,捧,,pěng,level107
畅,free/unimpeded/smooth/at ease/free from worry/fluent,暢,,chàng,level107
喘,to gasp/to pant/asthma,喘,,chuǎn,level107
矩,carpenter's square/rule/regulation/pattern/to carve,矩,,jǔ,level107
坊,surname Fang,坊,,fāng,level107
棍,stick/rod/truncheon,棍,,gùn,level107
抹,to wipe,抹,,mǒ,level107
杆,stick/pole/lever/classifier for long objects such as guns,桿,,gān,level107
膀,upper arm/wing,膀,,bǎng,level107
皱,to wrinkle/wrinkled/to crease,皺,,zhòu,level107
爽,bright/clear/crisp/open/frank/straightforward/to feel well/fine/pleasurable/invigorating/to deviate,爽,,shuǎng,level107
聆,apprehend/hear/listen,聆,,líng,level107
氧,oxygen (chemistry),氧,,yǎng,level108
谊,friendship/also pr. [yi2],誼,,yì,level108
栏,fence/railing/hurdle/column or box (of text or other data),欄,,lán,level108
盒,small box/case,盒,,hé,level108
孕,pregnant,孕,,yùn,level108
躬,body/oneself/personally/to bow,躬,,gōng,level108
摘,"to take/to borrow/to pick (flowers, fruit etc)/to pluck/to select/to remove/to take off (glasses, hat etc)",摘,,zhāi,level108
哼,to groan/to snort/to hum/to croon/humph!,哼,,hēng,level108
诵,to read aloud/to recite,誦,,sòng,level108
滩,beach/shoal/CL:片[pian4],灘,,tān,level108
钞,"money/paper money/variant of 抄, to copy",鈔,,chāo,level108
傻,foolish,傻,,shǎ,level108
塘,dyke/embankment/pool or pond/hot-water bathing pool,塘,,táng,level108
薪,fuel/salary,薪,,xīn,level108
碑,"a monument/an upright stone tablet/stele/CL:塊|块[kuai4],面[mian4]",碑,,bēi,level108
挽,to pull/to draw (a cart or a bow)/to lead (an animal)/an elegy (for use in funeral procession)/to turn (change direction)/to roll up (a scroll)/to coil,挽,,wǎn,level108
堤,variant of 堤[di1],隄,,dī,level108
坟,grave/tomb/CL:座[zuo4]/embankment/mound/ancient book,墳,,fén,level108
喂,to feed,餵,,wèi,level108
妆,(of a woman) to adorn oneself/makeup/adornment/trousseau/stage makeup and costume,妝,,zhuāng,level108
卅,thirty,卅,,sà,level108
枯,dried up,枯,,kū,level109
眨,to blink/to wink,眨,,zhǎ,level109
盯,to watch attentively/to fix attention on/to stare/to gaze/to follow/to shadow sb,盯,,dīng,level109
颈,neck,頸,,jǐng,level109
盼,to hope for/to long for/to expect,盼,,pàn,level109
棒,stick/club/cudgel/smart/capable/strong/wonderful/classifier for legs of a relay race,棒,,bàng,level109
嚷,to blurt out/to shout,嚷,,rǎng,level109
愉,pleased,愉,,yú,level109
肺,lung/CL:個|个[ge4],肺,,fèi,level109
棉,generic term for cotton or kapok/cotton/padded or quilted with cotton,棉,,mián,level109
隙,crack/crevice/gap or interval/loophole/discord/rift,隙,,xì,level109
霜,frost/white powder or cream spread over a surface/frosting/(skin) cream,霜,,shuāng,level109
坑,hole/pit/tunnel/to defraud,坑,,kēng,level109
煌,brilliant,煌,,huáng,level109
崖,precipice/cliff/Taiwan pr. [yai2],崖,,yá,level109
浴,bath/to bathe,浴,,yù,level109
裤,underpants/trousers/pants,褲,,kù,level109
苹,marsiliaceae/clover fern,蘋,,píng,level109
惹,to provoke/to irritate/to vex/to stir up/to anger/to attract (troubles)/to cause (problems),惹,,rě,level109
吻,kiss/to kiss/mouth,吻,,wěn,level109
蟑,cockroach,蟑,,zhāng,level109
氛,miasma/vapor,氛,,fēn,level110
吵,to quarrel/to make a noise/noisy/to disturb by making a noise,吵,,chǎo,level110
恳,earnest,懇,,kěn,level110
捐,to contribute/to donate/contribution/tax/to abandon,捐,,juān,level110
闯,to rush/to charge/to dash/to break through/to temper oneself (through battling hardships),闖,,chuǎng,level110
翅,wing,翅,,chì,level110
懒,lazy,懶,,lǎn,level110
胶,to glue/glue/gum/rubber,膠,,jiāo,level110
膜,membrane/film,膜,,mó,level110
祈,to implore/to pray/to request,祈,,qí,level110
蜜,honey,蜜,,mì,level110
募,canvass for contributions/to recruit/to collect/to raise,募,,mù,level110
慨,generous/sad,慨,,kǎi,level110
冻,to freeze/to feel very cold/aspic or jelly,凍,,dòng,level110
喉,"appears as phonetic ho, especially in words taken from Sanskrit",睺,,hóu,level110
泡,puffed/swollen/spongy/small lake (esp. in place names)/classifier for urine or feces,泡,,pào,level110
鄙,rustic/low/base/mean/to despise/to scorn,鄙,,bǐ,level110
亩,classifier for fields/unit of area equal to one fifteenth of a hectare,畝,,mǔ,level110
脆,brittle/fragile/crisp/crunchy/clear and loud voice/neat,脆,,cuì,level110
洒,to sprinkle/to spray/to spill/to shed,灑,,sǎ,level110
螂,dragonfly/mantis,螂,,láng,level110
喻,surname Yu,喻,,yù,level111
瞪,to open (one's eyes) wide/to stare at/to glare at,瞪,,dèng,level111
甜,sweet,甜,,tián,level111
雀,a freckle/lentigo,雀,,què,level111
炭,wood charcoal/coal/carbon,炭,,tàn,level111
斑,spot/colored patch/stripe/spotted/striped/variegated,斑,,bān,level111
拐,to turn/to kidnap (esp. through trickery)/to shanghai/a cane,拐,,guǎi,level111
矮,low/short (in length),矮,,ǎi,level111
滥,overflowing/excessive/indiscriminate,濫,,làn,level111
筒,tube/cylinder,筒,,tǒng,level111
秃,bald/blunt,禿,,tū,level111
蓬,surname Peng,蓬,,péng,level111
硕,large/big,碩,,shuò,level111
瞬,to wink,瞬,,shùn,level111
锅,"pot/pan/boiler/CL:口[kou3],隻|只[zhi1]",鍋,,guō,level111
叠,to fold/to fold over in layers/to furl/to layer/to pile up/to repeat/to duplicate,疊,,dié,level111
帖,fitting snugly/appropriate/suitable/to paste (same as 貼|贴[tie1])/to obey (same as 貼|贴[tie1]),帖,,tiè,level111
壶,pot/classifier for bottled liquid,壺,,hú,level111
纱,cotton yarn/muslin,紗,,shā,level111
垒,rampart/base (in baseball),壘,,lěi,level111
唢,see 嗩吶|唢呐[suo3 na4],嗩,,suǒ,level111
摧,to break/to destroy/to devastate/to ravage/to repress,摧,,cuī,level112
虹,rainbow,虹,,hóng,level112
枕,pillow/to pillow/to rest one's head,枕,,zhěn,level112
俭,frugal/thrifty/needy,儉,,jiǎn,level112
蝶,butterfly/CL:隻|只[zhi1],蝶,,dié,level112
剪,surname Jian,剪,,jiǎn,level112
凄,intense cold/frigid/dismal/grim/bleak/sad/mournful,淒,,qī,level112
颂,ode/eulogy/to praise in writing/to wish (in letters),頌,,sòng,level112
逝,(of time) to pass/to die,逝,,shì,level112
讶,astounded,訝,,yà,level112
掘,dig,掘,,jué,level112
昧,conceal/dark,昧,,mèi,level112
猴,monkey/CL:隻|只[zhi1],猴,,hóu,level112
澄,surname Cheng,澄,,chéng,level112
塑,to model (a figure) in clay,塑,,sù,level112
吁,to implore,籲,,xū,level112
脂,fat/rouge (cosmetics)/resin,脂,,zhī,level112
伺,to wait on,伺,,sì,level112
滞,sluggish,滯,,zhì,level112
漆,paint/lacquer/CL:道[dao4],漆,,qī,level112
呐,battle cry,吶,,nà,level112
乖,"(of a child) obedient, well-behaved/clever/shrewd/alert/perverse/contrary to reason/irregular/abnormal",乖,,guāi,level113
旺,prosperous/flourishing/(of flowers) blooming/(of fire) roaring,旺,,wàng,level113
傍,"near/approaching/to depend on/(slang) to have an intimate relationship with sb/Taiwan pr. [pang2], [bang1], [bang4]",傍,,bàng,level113
鸭,duck/CL:隻|只[zhi1]/male prostitute (slang),鴨,,yā,level113
倦,tired,倦,,juàn,level113
铸,to cast or found metals,鑄,,zhù,level113
膝,knee,膝,,xī,level113
颁,to promulgate/to send out/to issue/to grant or confer,頒,,bān,level113
歧,divergent/side road,歧,,qí,level113
攀,to climb (by pulling oneself up)/to implicate/to claim connections of higher status,攀,,pān,level113
谎,lies/to lie,謊,,huǎng,level113
棵,"classifier for trees, cabbages, plants etc",棵,,kē,level113
瞒,to conceal from/to keep (sb) in the dark,瞞,,mán,level113
谐,harmonious,諧,,xié,level113
颖,surname Ying,穎,,yǐng,level113
倡,to initiate/to instigate/to introduce/to lead,倡,,chàng,level113
峻,(of mountains) high/harsh or severe,峻,,jùn,level113
链,chain/lead or tin ore,鏈,,liàn,level113
歉,to apologize/to regret/deficient,歉,,qiàn,level113
奠,to fix/to settle/a libation to the dead,奠,,diàn,level113
豚,suckling pig,豚,,tún,level113
骚,trouble/disturbance/rumpus/flirty/coquettish/abbr. for 離騷|离骚[Li2 Sao1]/literary writings/smell of urine/foul smell/male (animal) (topolect),騷,,sāo,level114
厢,box (in theater)/side room/side,廂,,xiāng,level114
栽,to grow/to plant/to insert/to force on sb/to fall head first,栽,,zāi,level114
溢,to overflow,溢,,yì,level114
谱,chart/list/table/register/score (music)/spectrum (physics),譜,,pǔ,level114
裹,to bind/to wrap/a bundle/a parcel,裹,,guǒ,level114
陌,raised path/street,陌,,mò,level114
裳,lower garment/skirts/petticoats/garments,裳,,cháng,level114
缚,to bind/to tie/Taiwan pr. [fu2],縛,,fù,level114
胀,dropsical/swollen/to swell/to be bloated,脹,,zhàng,level114
榜,to row/oar/Taiwan pr. [beng4],榜,,bǎng,level114
裙,skirt/CL:條|条[tiao2],裙,,qún,level114
赚,to earn/to make a profit,賺,,zhuàn,level114
厘,"Li (c. 2000 BC), sixth of the legendary Flame Emperors 炎帝[Yan2 di4] descended from Shennong 神農|神农[Shen2 nong2] Farmer God, also known as Ai 哀[Ai1]",釐,,lí,level114
咨,consult,咨,,zī,level114
钉,nail/to pin up/to nail/to keep at sb/to follow closely,釘,,dīng,level114
焰,flame,焰,,yàn,level114
筋,muscle/tendon,筋,,jīn,level114
芒,"awn (of cereals)/arista (of grain)/tip (of a blade)/Miscanthus sinensis (type of grass)/variant of 邙, Mt Mang at Luoyang in Henan",芒,,máng,level114
浸,to immerse/to soak/to steep/gradually,浸,,jìn,level114
呎,foot (unit of length equal to 0.3048 m)/old form of modern 英尺[ying1 chi3],呎,,chǐ,level114
恍,disappointed/flurried/indistinct,恍,,huǎng,level115
讽,to satirize/to mock/to recite/Taiwan pr. [feng4],諷,,fěng,level115
脖,neck,脖,,bó,level115
盲,blind,盲,,máng,level115
淋,to drain/to drench/to drip/diseases of the bladder,淋,,lín,level115
蠢,blunt/stupid/to wiggle (of worms)/sluggish,蠢,,chǔn,level115
怯,timid/cowardly/rustic,怯,,qiè,level115
吼,roar or howl of an animal/bellow of rage,吼,,hǒu,level115
撑,to support/to prop up/to push or move with a pole/to maintain/to open or unfurl/to fill to bursting point/brace/stay/support,撐,,chēng,level115
窄,narrow/narrow-minded/badly off,窄,,zhǎi,level115
酌,to pour wine/to drink wine/to deliberate/to consider,酌,,zhuó,level115
泼,to splash/to spill/rough and coarse/brutish,潑,,pō,level115
葡,Portugal/Portuguese/abbr. for 葡萄牙[Pu2 tao2 ya2],葡,,pú,level115
沾,variant of 沾[zhan1]/to moisten,霑,,zhān,level115
枉,to twist/crooked/unjust/in vain,枉,,wǎng,level115
窜,to flee/to scuttle/to exile or banish/to amend or edit,竄,,cuàn,level115
哄,tumult/uproar/commotion/disturbance,鬨,,hōng,level115
竖,to erect/vertical/vertical stroke (in Chinese characters),豎,,shù,level115
阐,to express/to disclose/to enlighten/to open,闡,,chǎn,level115
刹,"Buddhist monastery, temple or shrine (abbr. for 剎多羅, Sanskrit ksetra)",剎,,chà,level115
祕,variant of 秘[mi4],祕,,mì,level115
账,"account/bill/debt/CL:本[ben3],筆|笔[bi3]",賬,,zhàng,level116
粘,glutinous/sticky/to stick/to adhere/variant of 黏[nian2],粘,,nián,level116
淹,to flood/to submerge/to drown/to irritate the skin (of liquids)/to delay,淹,,yān,level116
勘,to investigate/to survey/to collate,勘,,kān,level116
眷,concern/wife and children,眷,,juàn,level116
狮,lion,獅,,shī,level116
祷,prayer/pray/supplication,禱,,dǎo,level116
歪,askew/at a crooked angle/devious/noxious,歪,,wāi,level116
唉,"interjection or grunt of agreement or recognition (e.g. yes, it's me!)/to sigh",唉,,āi,level116
谬,to deceive/to confuse/to cheat/absurd/erroneous,謬,,miù,level116
憾,regret (sense of loss or dissatisfaction),憾,,hàn,level116
栖,to perch/to rest (of birds)/to dwell/to live/to stay,棲,,qī,level116
挪,to shift/to move,挪,,nuó,level116
刮,to blow (of the wind),颳,,guā,level116
钓,to fish with a hook and bait,釣,,diào,level116
摊,to spread out/vendor's stand,攤,,tān,level116
侨,to emigrant/to reside abroad,僑,,qiáo,level116
掏,variant of 掏[tao1],搯,,tāo,level116
秉,surname Bing,秉,,bǐng,level116
堵,to stop up/(to feel) stifled or suffocated/wall/classifier for walls,堵,,dǔ,level116
蔡,surname Cai,蔡,,cài,level116
拓,surname Tuo,拓,,tuò,level117
脾,spleen,脾,,pí,level117
啸,to hiss/to whistle,嘯,,xiào,level117
屁,fart/flatulence/nonsense,屁,,pì,level117
瞎,blind/groundlessly/foolishly/to no purpose,瞎,,xiā,level117
魄,"soul/mortal soul, i.e. attached to the body",魄,,pò,level117
萄,grapes,萄,,táo,level117
瘤,tumor,瘤,,liú,level117
怠,idle/lazy/negligent/careless,怠,,dài,level117
鸦,crow,鴉,,yā,level117
睹,to observe/to see,睹,,dǔ,level117
贩,to deal in/to buy and sell/to trade in/to retail/to peddle,販,,fàn,level117
雌,female/Taiwan pr. [ci1],雌,,cí,level117
厦,"abbr. for Xiamen or Amoy 廈門|厦门[Xia4 men2], Fujian",廈,,shà,level117
玫,rose,玫,,méi,level117
饼,round flat cake/cookie/cake/pastry/CL:張|张[zhang1],餅,,bǐng,level117
搁,to place/to put aside/to shelve,擱,,gē,level117
绅,member of gentry,紳,,shēn,level117
框,frame (e.g. door frame)/casing/fig. framework/template/to circle (i.e. draw a circle around sth)/to frame/to restrict/Taiwan pr. [kuang1],框,,kuàng,level117
叮,"sting (of mosquito, bee etc)/to say repeatedly/to urge insistently/to ask repeatedly/to stick to a point/onomat. tinkling or jingling sound",叮,,dīng,level117
傢,variant of 家[jia1],傢,,jiā,level117
澡,bath,澡,,zǎo,level118
妓,prostitute,妓,,jì,level118
辜,surname Gu,辜,,gū,level118
砸,to smash/to pound/to fail/to muck up/to bungle,砸,,zá,level118
剖,to cut open/to analyze/Taiwan pr. [pou3],剖,,pōu,level118
蒸,to evaporate/(of cooking) to steam/torch made from hemp stalks or bamboo (old)/finely chopped firewood (old),蒸,,zhēng,level118
劈,to hack/to chop/to split open/(of lightning) to strike,劈,,pī,level118
哨,a whistle/sentry,哨,,shào,level118
壤,soil/earth,壤,,rǎng,level118
撕,to tear,撕,,sī,level118
咳,sound of sighing,咳,,ké,level118
羡,to envy,羨,,xiàn,level118
诬,to accuse falsely,誣,,wū,level118
砖,brick,磚,,zhuān,level118
掷,to toss/to throw dice/Taiwan pr. [zhi2],擲,,zhì,level118
摔,to throw down/to fall/to drop and break,摔,,shuāi,level118
涕,nasal mucus/tears,涕,,tì,level118
譬,give an example,譬,,pì,level118
滨,shore/beach/coast/bank/to border on,濱,,bīn,level118
溶,to dissolve/soluble,溶,,róng,level118
讚,variant of 贊|赞/to praise,讚,,zàn,level118
蚀,to nibble/erosion/eclipse,蝕,,shí,level119
晰,understanding,晰,,xī,level119
堕,to fall/to degenerate,墮,,duò,level119
舶,sea-going vessels/ship,舶,,bó,level119
庇,to protect/cover/shelter/hide or harbor,庇,,bì,level119
瓷,chinaware/porcelain/china,瓷,,cí,level119
虐,oppressive/tyrannical,虐,,nüè,level119
桩,stump/stake/pile/classifier for items,樁,,zhuāng,level119
绑,to tie/bind or fasten together/to kidnap,綁,,bǎng,level119
珊,coral,珊,,shān,level119
嘲,to ridicule/to mock,嘲,,cháo,level119
瑰,(semi-precious stone)/extraordinary,瑰,,guī,level119
梳,a comb/to comb,梳,,shū,level119
讳,to avoid mentioning/taboo word/name of deceased emperor or superior,諱,,huì,level119
涵,to contain/to include/culvert,涵,,hán,level119
篮,basket/goal,籃,,lán,level119
妒,"to envy (success, talent)/jealous",妒,,dù,level119
敷,"to spread/to lay out/to apply (powder, ointment etc)/sufficient (to cover)/enough",敷,,fū,level119
耽,to indulge in/to delay,耽,,dān,level119
哑,(onomat.),啞,,yǎ,level119
拚,to disregard/to reject,拚,,pàn,level119
桶,"bucket/(trash) can/barrel (of oil etc)/CL:個|个[ge4],隻|只[zhi1]",桶,,tǒng,level120
梢,tip of branch,梢,,shāo,level120
纬,latitude/woof (horizontal thread in weaving)/weft,緯,,wěi,level120
笛,flute,笛,,dí,level120
贿,bribe/bribery,賄,,huì,level120
喇,(onomat.),喇,,lǎ,level120
丐,to beg for alms/beggar,丐,,gài,level120
暑,heat/hot weather/summer heat,暑,,shǔ,level120
掀,to lift (a lid)/to rock/to convulse,掀,,xiān,level120
膊,shoulder/upper arm,膊,,bó,level120
栋,classifier for houses or buildings/ridgepole (old),棟,,dòng,level120
谴,punishment/scold,譴,,qiǎn,level120
肢,limb,肢,,zhī,level120
彰,manifest,彰,,zhāng,level120
搏,to fight/to combat/to seize,搏,,bó,level120
哎,hey!/(interjection used to attract attention or to express surprise or disapprobation),哎,,āi,level120
笨,stupid/foolish/silly/slow-witted/clumsy,笨,,bèn,level120
钥,key/also pr. [yao4],鑰,,yuè,level120
旷,to neglect/to skip (class or work)/to waste (time)/vast/loose-fitting,曠,,kuàng,level120
兜,pocket/bag/to wrap up or hold in a bag/to move in a circle/to canvas or solicit/to take responsibility for/to disclose in detail/combat armor (old),兜,,dōu,level120
汙,variant of 污/dirty/filthy/foul/corrupt/to smear/to defile/dirt/filth,汙,,wū,level120
帆,"sail/Taiwan pr. [fan2], except 帆布[fan1 bu4] canvas",帆,,fān,level121
株,tree trunk/stump (tree root)/a plant/classifier for trees or plants/to involve others (in shady business),株,,zhū,level121
屑,bits/fragments/crumbs/filings/trifling/trivial/to condescend to,屑,,xiè,level121
躁,hot-tempered/impatient,躁,,zào,level121
惭,ashamed,慚,,cán,level121
僵,variant of 僵[jiang1]/rigid/stiff (corpse),殭,,jiāng,level121
涯,border/horizon/shore,涯,,yá,level121
轴,axis/axle,軸,,zhóu,level121
挫,obstructed/to fail/to oppress/to repress/to lower the tone/to bend back/to dampen,挫,,cuò,level121
佣,to hire/to employ/servant/hired laborer/domestic help,傭,,yōng,level121
碌,laborious/small stone/to record/to tape/to write down/to hire/to employ,碌,,lù,level121
绰,cook by scalding (see 焯),綽,,chuò,level121
蹈,to tread on/to trample/to stamp/to fulfill/Taiwan pr. [dao4],蹈,,dǎo,level121
陡,steep/precipitous/abrubtly/suddenly/unexpectedly,陡,,dǒu,level121
啡,coffee,啡,,fēi,level121
捏,to pinch (with one's fingers)/to knead/to make up,捏,,niē,level121
瞻,to gaze/to view,瞻,,zhān,level121
窍,hole/opening/orifice (of the human body)/(fig.) key (to the solution of a problem),竅,,qiào,level121
奢,extravagant,奢,,shē,level121
盏,a small cup/classifier for lamps,盞,,zhǎn,level121
菁,leek flower/lush/luxuriant,菁,,jīng,level121
谍,to spy,諜,,dié,level122
淘,to wash/to clean out/to cleanse/to eliminate/to dredge,淘,,táo,level122
蚁,ant,蟻,,yǐ,level122
踢,to kick/to play (e.g. soccer),踢,,tī,level122
娱,amuse,娛,,yú,level122
栗,surname Li,栗,,lì,level122
灿,glorious/bright/brilliant/lustrous/resplendent,燦,,càn,level122
稻,paddy/rice (Oraza sativa),稻,,dào,level122
朽,rotten,朽,,xiǔ,level122
蕴,to accumulate/to hold in store/to contain/to gather together/to collect/depth/inner strength/profundity,蘊,,yùn,level122
哟,Oh! (interjection indicating slight surprise),喲,,yō,level122
沧,blue-green or azure (of water)/vast (of water)/cold,滄,,cāng,level122
骆,surname Luo,駱,,luò,level122
垄,ridge between fields/row of crops/grave mound,壟,,lǒng,level122
煮,to cook/to boil,煮,,zhǔ,level122
拙,awkward/clumsy/dull/inelegant/(polite) my/Taiwan pr. [zhuo2],拙,,zhuō,level122
衬,(of garments) against the skin/to line/lining/to contrast with/to assist financially,襯,,chèn,level122
沼,pond/pool,沼,,zhǎo,level122
畔,bank/field-path,畔,,pàn,level122
侮,to insult/to ridicule/to disgrace,侮,,wǔ,level122
琵,"see 琵琶, pipa lute",琵,,pí,level122
蹲,to crouch/to squat,蹲,,dūn,level123
辣,hot (spicy)/pungent,辣,,là,level123
搅,to disturb/to annoy/to mix/to stir,攪,,jiǎo,level123
觅,to seek/to find,覓,,mì,level123
椎,a hammer,椎,,zhuī,level123
驼,hump or hunchbacked/camel,駝,,tuó,level123
嫩,tender/soft/delicate/light (color)/inexperienced/unskilled,嫩,,nèn,level123
趟,to wade/to trample/to turn the soil,趟,,tàng,level123
谣,popular ballad/rumor,謠,,yáo,level123
敞,open to the view of all/spacious/to open wide/to disclose,敞,,chǎng,level123
霉,variant of 霉[mei2],黴,,méi,level123
喧,clamor/noise/deceitful,諠,,xuān,level123
绸,(light) silk/CL:匹[pi3],綢,,chóu,level123
纺,to spin (cotton or hemp etc)/fine woven silk fabric,紡,,fǎng,level123
蜡,candle/wax,蠟,,là,level123
宵,night,宵,,xiāo,level123
匙,spoon,匙,,chí,level123
狡,crafty/cunning/sly,狡,,jiǎo,level123
冶,to smelt/to cast/fig. to mould (into seductive shape)/to dress up (usu. derogatory),冶,,yě,level123
谜,"see 謎兒|谜儿[mei4 r5], riddle",謎,,mí,level123
鹭,heron,鷺,,lù,level123
腥,fishy (smell),腥,,xīng,level124
陋,low/humble/plain/ugly/mean/vulgar,陋,,lòu,level124
滔,overflow/torrent-dash,滔,,tāo,level124
稼,sow grain,稼,,jià,level124
